2025-12-02 02:46:08 [LEO Monitor] Polling started. Interval=1.0s
2025-12-02 02:46:09 Window 001 | Rate:     0.00 Bps | EWMA:     0.00 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:15 Window 009 | Rate:    69.97 Bps | EWMA:     7.00 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:16 Window 010 | Rate:     0.00 Bps | EWMA:     6.30 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:17 Window 011 | Rate:     0.00 Bps | EWMA:     5.67 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:18 Window 012 | Rate:     0.00 Bps | EWMA:     5.10 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:19 Window 013 | Rate:     0.00 Bps | EWMA:     4.59 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:20 Window 014 | Rate:     0.00 Bps | EWMA:     4.13 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:21 Window 015 | Rate:     0.00 Bps | EWMA:     3.72 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:22 Window 016 | Rate:     0.00 Bps | EWMA:     3.35 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:23 Window 017 | Rate:     0.00 Bps | EWMA:     3.01 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:24 Window 018 | Rate:     0.00 Bps | EWMA:     2.71 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:25 Window 019 | Rate:     0.00 Bps | EWMA:     2.44 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:26 Window 020 | Rate:     0.00 Bps | EWMA:     2.20 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:27 Window 021 | Rate:     0.00 Bps | EWMA:     1.98 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:28 Window 022 | Rate:     0.00 Bps | EWMA:     1.78 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:29 Window 023 | Rate:  1598.28 Bps | EWMA:   161.43 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   1.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:30 Window 024 | Rate:  1954.43 Bps | EWMA:   340.73 Bps | RTT:    0.0ms | SYN:  N/A | UDP:  11.0 pps | ICMP:   5.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:31 Window 025 | Rate:  1396.41 Bps | EWMA:   446.30 Bps | RTT:    0.0ms | SYN:  N/A | UDP:  11.0 pps | ICMP:   2.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:31 --> LEO CONGESTION! Rate=1396.41 Bps > UCL=803.34 Bps for 3 windows.
2025-12-02 02:51:31 [VIRTUAL MITIGATION] Set rate limit to 5.0 Mbps
2025-12-02 02:51:32 Window 026 | Rate:  1605.25 Bps | EWMA:   562.19 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:33 Window 027 | Rate:  1695.17 Bps | EWMA:   675.49 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:34 Window 028 | Rate:  1501.32 Bps | EWMA:   758.07 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:35 Window 029 | Rate:  1935.31 Bps | EWMA:   875.80 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:36 Window 030 | Rate:  1692.78 Bps | EWMA:   957.50 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:37 Window 031 | Rate:  1770.39 Bps | EWMA:  1038.78 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:38 Window 032 | Rate:  2004.09 Bps | EWMA:  1135.32 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   7.0 pps | ICMP:   5.0 pps | HTTP:   1.0 req/s | State: recovering
2025-12-02 02:51:39 Window 033 | Rate:  9954.01 Bps | EWMA:  2017.18 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:40 Window 034 | Rate:  8524.13 Bps | EWMA:  2667.88 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:41 Window 035 | Rate: 10121.72 Bps | EWMA:  3413.26 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:41 --> LEO CONGESTION! Rate=10121.72 Bps > UCL=6143.87 Bps for 3 windows.
2025-12-02 02:51:42 Window 036 | Rate: 10143.11 Bps | EWMA:  4086.25 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:43 Window 037 | Rate:  8588.94 Bps | EWMA:  4536.52 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:44 Window 038 | Rate: 10009.40 Bps | EWMA:  5083.81 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 02:51:45 Window 039 | Rate:  7177.05 Bps | EWMA:  5293.13 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:46 Window 040 | Rate: 10129.11 Bps | EWMA:  5776.73 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:47 Window 041 | Rate:  8722.23 Bps | EWMA:  6071.28 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:48 Window 042 | Rate:  9996.01 Bps | EWMA:  6463.75 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:49 Window 043 | Rate:  8568.99 Bps | EWMA:  6674.28 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:50 Window 044 | Rate:  8612.98 Bps | EWMA:  6868.15 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:51 Window 045 | Rate:  9959.22 Bps | EWMA:  7177.25 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:52 Window 046 | Rate: 10133.92 Bps | EWMA:  7472.92 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:53 Window 047 | Rate:  3681.77 Bps | EWMA:  7093.80 Bps | RTT:    8.9ms | SYN:  N/A | UDP:   3.0 pps | ICMP:   3.0 pps | HTTP:   0.0 req/s | State: recovering
2025-12-02 02:51:53 [VIRTUAL MITIGATION] Clearing rate limit (back to normal).
2025-12-02 02:51:54 Window 048 | Rate:  1873.40 Bps | EWMA:  6571.76 Bps | RTT:    7.3ms | SYN:  N/A | UDP:  12.0 pps | ICMP:   4.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:55 Window 049 | Rate:  1866.10 Bps | EWMA:  6101.20 Bps | RTT:    6.1ms | SYN:  N/A | UDP:  18.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:56 Window 050 | Rate:  1580.21 Bps | EWMA:  5649.10 Bps | RTT:    4.7ms | SYN:  N/A | UDP:  11.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:57 Window 051 | Rate:  1877.96 Bps | EWMA:  5271.99 Bps | RTT:   45.3ms | SYN:  N/A | UDP:  14.0 pps | ICMP:   2.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:51:58 Window 052 | Rate:  7281.55 Bps | EWMA:  5472.94 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   1.0 req/s | State:   normal
2025-12-02 02:51:59 Window 053 | Rate:  8588.31 Bps | EWMA:  5784.48 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:00 Window 054 | Rate: 10028.23 Bps | EWMA:  6208.85 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:01 Window 055 | Rate: 10065.10 Bps | EWMA:  6594.48 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:02 Window 056 | Rate: 10237.82 Bps | EWMA:  6958.81 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:03 Window 057 | Rate:  8577.55 Bps | EWMA:  7120.69 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:04 Window 058 | Rate: 10093.80 Bps | EWMA:  7418.00 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:05 Window 059 | Rate: 10180.82 Bps | EWMA:  7694.28 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:06 Window 060 | Rate: 11510.61 Bps | EWMA:  8075.91 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:07 Window 061 | Rate: 10227.98 Bps | EWMA:  8291.12 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:08 Window 062 | Rate:  8549.82 Bps | EWMA:  8316.99 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:09 Window 063 | Rate:  8502.09 Bps | EWMA:  8335.50 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:10 Window 064 | Rate:  9935.65 Bps | EWMA:  8495.52 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:11 Window 065 | Rate:  8608.82 Bps | EWMA:  8506.85 Bps | RTT:   45.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:12 Window 066 | Rate:  6345.48 Bps | EWMA:  8290.71 Bps | RTT:   43.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:13 Window 067 | Rate:  1986.37 Bps | EWMA:  7660.28 Bps | RTT:   35.8ms | SYN:  N/A | UDP:   8.0 pps | ICMP:   6.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:14 Window 068 | Rate:  1839.13 Bps | EWMA:  7078.16 Bps | RTT:   33.1ms | SYN:  N/A | UDP:  17.0 pps | ICMP:   2.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:15 Window 069 | Rate:  1543.33 Bps | EWMA:  6524.68 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   9.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:16 Window 070 | Rate:  8719.83 Bps | EWMA:  6744.19 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   1.0 req/s | State:   normal
2025-12-02 02:52:17 Window 071 | Rate:  8580.67 Bps | EWMA:  6927.84 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:18 Window 072 | Rate: 10075.38 Bps | EWMA:  7242.59 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:19 Window 073 | Rate:  7266.06 Bps | EWMA:  7244.94 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:20 Window 074 | Rate:  8629.06 Bps | EWMA:  7383.35 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:21 Window 075 | Rate:  8527.84 Bps | EWMA:  7497.80 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:22 Window 076 | Rate: 10147.29 Bps | EWMA:  7762.75 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:23 Window 077 | Rate:  8526.33 Bps | EWMA:  7839.11 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:24 Window 078 | Rate: 10051.18 Bps | EWMA:  8060.32 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:25 Window 079 | Rate:  8501.46 Bps | EWMA:  8104.43 Bps | RTT:   28.7ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:26 Window 080 | Rate:  3564.06 Bps | EWMA:  7650.39 Bps | RTT:   26.1ms | SYN:  N/A | UDP:   3.0 pps | ICMP:   2.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:27 Window 081 | Rate:  5813.79 Bps | EWMA:  7466.73 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   1.0 pps | HTTP:   1.0 req/s | State:   normal
2025-12-02 02:52:28 Window 082 | Rate:  8523.84 Bps | EWMA:  7572.44 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:29 Window 083 | Rate:  8538.04 Bps | EWMA:  7669.00 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:30 Window 084 | Rate: 10063.36 Bps | EWMA:  7908.44 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:31 Window 085 | Rate:  8489.50 Bps | EWMA:  7966.55 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:32 Window 086 | Rate:  9961.11 Bps | EWMA:  8166.00 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:33 Window 087 | Rate:  8598.65 Bps | EWMA:  8209.27 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:34 Window 088 | Rate: 10005.14 Bps | EWMA:  8388.85 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:35 Window 089 | Rate: 11528.46 Bps | EWMA:  8702.82 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:36 Window 090 | Rate:  8423.96 Bps | EWMA:  8674.93 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:37 Window 091 | Rate:  8569.41 Bps | EWMA:  8664.38 Bps | RTT:   25.3ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:38 Window 092 | Rate:  1585.61 Bps | EWMA:  7956.50 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   3.0 pps | ICMP:   3.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:39 Window 093 | Rate:  7309.91 Bps | EWMA:  7891.84 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   1.0 req/s | State:   normal
2025-12-02 02:52:40 Window 094 | Rate:  8623.95 Bps | EWMA:  7965.05 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:41 Window 095 | Rate: 10035.32 Bps | EWMA:  8172.08 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:42 Window 096 | Rate:  8567.36 Bps | EWMA:  8211.61 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:43 Window 097 | Rate: 14403.02 Bps | EWMA:  8830.75 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:44 Window 098 | Rate: 11476.20 Bps | EWMA:  9095.30 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:45 Window 099 | Rate:  9958.92 Bps | EWMA:  9181.66 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:46 Window 100 | Rate:  8449.49 Bps | EWMA:  9108.44 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:47 Window 101 | Rate: 12852.19 Bps | EWMA:  9482.82 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:48 Window 102 | Rate: 10002.49 Bps | EWMA:  9534.78 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:49 Window 103 | Rate: 13062.72 Bps | EWMA:  9887.58 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   1.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:50 Window 104 | Rate: 11674.53 Bps | EWMA: 10066.27 Bps | RTT:   23.2ms | SYN:  N/A | UDP:   1.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:51 Window 105 | Rate:  5150.06 Bps | EWMA:  9574.65 Bps | RTT:   21.5ms | SYN:  N/A | UDP:   4.0 pps | ICMP:   4.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:52 Window 106 | Rate:  1525.10 Bps | EWMA:  8769.70 Bps | RTT:   18.3ms | SYN:  N/A | UDP:   6.0 pps | ICMP:   2.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:53 Window 107 | Rate:  1743.50 Bps | EWMA:  8067.08 Bps | RTT:   15.9ms | SYN:  N/A | UDP:   8.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:54 Window 108 | Rate:  1508.33 Bps | EWMA:  7411.20 Bps | RTT:   17.3ms | SYN:  N/A | UDP:   7.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:55 Window 109 | Rate:  1550.23 Bps | EWMA:  6825.10 Bps | RTT:   16.2ms | SYN:  N/A | UDP:   6.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:56 Window 110 | Rate:  1331.15 Bps | EWMA:  6275.71 Bps | RTT:   14.6ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:57 Window 111 | Rate:  1353.54 Bps | EWMA:  5783.49 Bps | RTT:   12.8ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:58 Window 112 | Rate:  1481.41 Bps | EWMA:  5353.28 Bps | RTT:   11.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:52:59 Window 113 | Rate:  1407.20 Bps | EWMA:  4958.67 Bps | RTT:   10.2ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:00 Window 114 | Rate:  1481.13 Bps | EWMA:  4610.92 Bps | RTT:    9.4ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:01 Window 115 | Rate:  1333.67 Bps | EWMA:  4283.20 Bps | RTT:    1.6ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:02 Window 116 | Rate:  1333.46 Bps | EWMA:  3988.22 Bps | RTT:    1.6ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:03 Window 117 | Rate:  1391.63 Bps | EWMA:  3728.56 Bps | RTT:    1.6ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:04 Window 118 | Rate:  1407.28 Bps | EWMA:  3496.43 Bps | RTT:    1.6ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:05 Window 119 | Rate:  1333.38 Bps | EWMA:  3280.13 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:06 Window 120 | Rate:  1333.62 Bps | EWMA:  3085.48 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:07 Window 121 | Rate:  1427.28 Bps | EWMA:  2919.66 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:08 Window 122 | Rate:  1406.63 Bps | EWMA:  2768.36 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:09 Window 123 | Rate:  1023.62 Bps | EWMA:  2593.88 Bps | RTT:    0.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 02:53:09 [LEO Monitor] Stopped.
2025-12-02 03:30:33 [LEO Monitor] Polling started. Interval=1.0s
2025-12-02 03:30:34 Window 001 | Rate:     0.00 Bps | EWMA:     0.00 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 03:30:35 Window 002 | Rate:     0.00 Bps | EWMA:     0.00 Bps | RTT:  110.0ms | SYN:  N/A | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 03:30:36 Window 003 | Rate:  1173.72 Bps | EWMA:   117.37 Bps | RTT:  110.0ms | SYN:  0.0% | UDP:   0.0 pps | ICMP:   0.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 03:30:37 Window 004 | Rate:  1811.55 Bps | EWMA:   286.79 Bps | RTT:    0.0ms | SYN: 14.3% | UDP:   8.0 pps | ICMP:   6.0 pps | HTTP:   0.0 req/s | State:   normal
2025-12-02 03:30:38 Window 005 | Rate:  1329.19 Bps | EWMA:   391.03 Bps | RTT:    0.0ms | SYN: 17.6% | UDP:  10.0 pps | ICMP:   1.0 pps | HTTP:   0.0 req/s | State: congested
2025-12-02 03:30:38 --> LEO CONGESTION! Rate=1329.19 Bps > UCL=703.86 Bps for 3 windows.
